run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,J_m
1,101,11.499208486097004,48.87550449295265,14.306458211318212,2.3166102834416336,0.29580547885705955,0.6318796173197478,0.03265834819920677
2,102,11.594517242738636,48.033102675848355,14.372157890853424,2.4995336076510988,0.3094292783170272,0.6038314570918867,0.034102357771062665
3,103,11.543427026909331,46.876276849103206,14.969933791831977,2.4322036302059047,0.290120300323418,0.6242541729363746,0.03383181065898888
4,104,11.578372070686846,48.41983357997777,14.336083014528556,2.477860238120609,0.30394818302432636,0.6257355996931936,0.03256598291399589
5,105,11.693850169016851,48.764311915765724,13.486999168803184,2.749373172801498,0.33339153899138646,0.5842336256562501,0.034437204097332995
6,106,11.448912563800192,47.26346649602555,14.764286698694356,2.4362554290965264,0.29185395880721626,0.6371425261779589,0.03294366992027311
7,107,11.491608197868587,47.10071554088351,15.615261814926,2.0637175542411015,0.260652981930879,0.6570922328568777,0.032955252467985814
8,108,11.592262072145196,50.60012015825059,14.844369667916764,1.9619159129034145,0.2779247114741952,0.6737015064591989,0.03347474498938291
9,109,11.781339502190523,51.56511700471533,13.385303910718026,2.3503198047216713,0.32263664984241924,0.6124596163180552,0.033144295411401986
10,110,11.719153695148275,50.68613176567763,13.610592603770641,2.4235454073167375,0.32275474005124694,0.6147385856004777,0.03318039186605087
11,111,11.413784339608767,46.5287083890397,14.98352555624313,2.371786937126192,0.2841803699697383,0.6360642610793312,0.03286066530999568
12,112,11.494385208475567,51.27545569245797,15.153307884572982,1.954712689078498,0.2701477673312259,0.6833869083602777,0.03194533609357273
13,113,11.608800513750474,48.47401686278392,14.151537021871288,2.4160368710413174,0.2957440251449756,0.6357096263282253,0.034585218160629067
14,114,11.525226044333525,49.108442284687186,14.164694733219989,2.2142501987598777,0.28472931656152556,0.6579228375497603,0.03352903633244057
15,115,11.712481680602941,51.649513029929835,13.993300613930309,2.0108183297197257,0.29228438497248105,0.6528021526922335,0.032953055213662444
16,116,11.864271758910125,51.63356354769266,12.953160361793408,2.529281572155057,0.33869009093617436,0.590265050589852,0.03447481710869649
17,117,11.356272185578678,45.8912077691928,14.964383369702846,2.376538572155116,0.2780357735446078,0.6413518552743822,0.03372683994947492
18,118,11.599038226517795,49.12445550963205,14.733104511358855,2.1137130011859036,0.2823913688190568,0.6539707061367896,0.03193963104580686
19,119,11.50815932636738,50.05254660316894,14.639333388741022,2.080717074910396,0.28298406897186135,0.6644745222231044,0.03241733654440715
20,120,11.643500400765092,50.14361780354703,13.73261551255474,2.5260206486949457,0.32072098968317014,0.612248186917106,0.03324464286255354
21,121,11.814603205175821,52.144170352887,13.211414425023857,2.214544562222226,0.3145679823448064,0.6181708103411093,0.03457437684020106
22,122,11.582235458752898,49.061199050254004,13.84104833668717,2.4648573710015995,0.3091835190031863,0.6312438596365282,0.033976423800820256
23,123,11.623303112674758,48.402532457525226,14.12191635574398,2.442084915272833,0.3064430685597632,0.6144182827286748,0.03228142174168721
24,124,11.582346212471592,51.22215858999113,14.155747446147048,2.2933176887286564,0.3084045800514773,0.6364258429541382,0.0331802962220154
25,125,11.540832141640497,48.722650914764245,14.424511462421147,2.2233532452682248,0.28526207298941075,0.6513617758325368,0.03168427879000873
26,126,11.546592400840396,47.91806824837582,14.207169197117889,2.2302835292932848,0.2819413738419216,0.6465757637049667,0.03263510772659896
27,127,11.488941776862717,46.101527224615054,14.461922299441234,2.492024705742331,0.29131397623583993,0.6213918722891743,0.03330842322952655
28,128,11.612034229960248,48.47730402485355,13.805159440988131,2.567321161661255,0.3142505949703177,0.6110658522147491,0.032846733564714195
29,129,11.509595808529959,51.80571637488397,15.141280417766822,2.1010015382987177,0.29079489868440034,0.6543311486191624,0.03428522328714348
30,130,11.55614448585849,50.48041771203127,15.328620846087318,1.8961394855817808,0.26373714423195627,0.6772656002921289,0.03174672829745448
31,131,11.543791469860391,48.00102166081914,14.891122713633148,2.4900925578297404,0.3030085711328337,0.6115030757819593,0.034764430775411484
32,132,11.754667531727279,51.431489902205755,13.840537612079086,2.1939487084422957,0.30229914936235036,0.6381120754408109,0.03332151626219866
33,133,11.61477351199725,49.17685027055667,14.17385361510058,2.1559786228375515,0.28655228623304707,0.6440510513449602,0.03188952668022976
34,134,11.518268646672368,51.97132556564914,14.548978965162704,1.9334688102826476,0.27177047379761404,0.6744427412882805,0.03483001142424295
35,135,11.661984916923643,50.27010568068313,13.771862473463608,2.3933784064013537,0.3104147856118653,0.623365676684713,0.03261542151327304
36,136,11.452525547708639,45.93476640777961,15.124819586827094,2.3642595725343156,0.27665364846610596,0.6350518742712646,0.033165511103351156
37,137,11.636480664490268,48.428710743368285,14.185700708546701,2.2732479274411297,0.2920678435905442,0.6327220057254835,0.03210016907797538
38,138,11.888431802569986,50.77716298410151,13.015498025742296,2.6570734953015354,0.3403445877003519,0.595435455935384,0.034416842400761
39,139,11.683571972455432,49.16320312369027,13.606142723324876,2.516236168190318,0.32038887871932714,0.6035380002106179,0.032985262260484906
40,140,11.53898794587803,47.77776648688754,14.195849264637593,2.2914334020515064,0.29046614458218434,0.6342115426810899,0.03251363695849318
41,141,11.583342408431921,49.85094940547718,14.750253689464662,2.00452888244763,0.2752035039614224,0.6641799911496397,0.03148963748057673
42,142,11.437251524911698,49.917839154561506,15.99948208958573,1.8288182559549924,0.24512715988116784,0.7053736070591294,0.03195419592898554
43,143,11.730158227396267,48.47725764281666,13.468809573307894,2.6842155869536555,0.3254734335894364,0.601561831621004,0.03373671773024219
44,144,11.432470126814394,45.58515642406603,15.544951633823022,2.246762816066365,0.2644318781197303,0.6588174025710511,0.03306485714043973
45,145,11.511862580084358,49.418888457946764,14.493229322776639,2.3204620785469103,0.29361535306949926,0.6419120977871772,0.032642881466421435
46,146,11.690686067105563,47.70171844446706,13.668141235665413,2.5661576256464755,0.31585634017563435,0.6017082841787369,0.033439242019523266
47,147,11.637137079371005,51.38130124354157,13.54295630990261,2.2832469475405013,0.30898234011215375,0.6398467905279714,0.03414908114174024
48,148,11.776722623571484,51.605666247239995,13.950631601183268,2.1569982908031413,0.3018239175387289,0.6277150735550077,0.034874108307760186
49,149,11.791315252914178,49.132038644964254,13.61098348031446,2.62430348021336,0.326495084868798,0.5926813559487514,0.03374227076513289
50,150,11.56513464194089,51.76662989979905,15.240525701982856,1.806387537139429,0.25831139542707104,0.6990840417677245,0.03239094878583575
51,151,11.599236597310895,51.266445893364576,14.715411825853835,1.9493337053933253,0.2744117925153567,0.6846957973823613,0.03294198993251654
52,152,11.654631840955158,50.68421831298393,13.919123729000091,2.3128692132353095,0.31213086026098275,0.6153868096336303,0.033536822829696236
53,153,11.445370648462308,47.470144384896265,14.69360759239828,2.365833213654934,0.2897938052320358,0.638937459232049,0.032581178405389224
54,154,11.588678096782221,50.305517409418044,14.29678338405781,2.263806793473723,0.2997956130276085,0.6319362154779357,0.03217555856137221
55,155,11.682144758700566,49.40866238415114,13.814899836018494,2.4405197325430343,0.3101932375347477,0.6176206858047768,0.03245255643512748
56,156,11.503608199638009,52.314842316242256,14.771210917204568,1.8364560806504322,0.26500724970717054,0.6951307401687221,0.03377181386467941
57,157,11.589527362184171,48.588056948730326,14.557638713306453,2.456718678049622,0.30013574011211497,0.6136192997779791,0.03533625963055619
58,158,11.476628633322711,49.01353217494007,14.776905317570565,2.186001654544601,0.27846715110651854,0.6595932916874663,0.03211168525926734
59,159,11.549362015972946,48.51815306798744,14.480003459770248,2.0516533187066734,0.27235440314464315,0.6613986317457442,0.03253251349757905
60,160,11.722465365063165,52.264181142169065,13.796275970681306,1.954918165199544,0.29112983653651175,0.650960390538558,0.03412083854982137
61,161,11.648497897901652,50.56455816372793,14.574836305129317,2.1366699541513263,0.28956216029909954,0.6478532157075546,0.032441433507419404
62,162,11.535295039657164,49.59423527274151,15.14584668669346,2.0592047189755647,0.27998657518803954,0.6514829071310719,0.03301912638143783
63,163,11.61792400418507,47.65475872837139,13.940056436275887,2.6725478056784233,0.3162643927396039,0.6014171207070056,0.03318905851897129
64,164,11.571193900619605,48.12269328242601,14.370208608940887,2.0693082140028416,0.26889369833144844,0.6658277133082579,0.0333122615579405
