run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,best_J,nit,nfev,success,message
996,1096,11.926238259172298,51.85718020790474,12.897206718005608,2.2041519986928293,0.31908262376385804,0.6144921441725334,0.0360476821152831,500,103715,False,Maximum number of iterations has been exceeded.
997,1097,11.633172762345524,52.42821036706525,14.762386475871295,1.9358092843698387,0.28496194422354015,0.6650194252799307,0.03319613853866975,500,107941,False,Maximum number of iterations has been exceeded.
998,1098,11.770600538402345,52.33690534031915,13.528912040712903,2.2284466782111174,0.3169224572133865,0.6281847764388188,0.0332956446079162,500,106373,False,Maximum number of iterations has been exceeded.
999,1099,11.66655096762484,48.59680552328887,13.872044861300854,2.2500624039971875,0.2956826060208815,0.6316736294548319,0.03273729488472464,500,109980,False,Maximum number of iterations has been exceeded.
1000,1100,11.556041854906155,49.19038895542852,14.186118511283649,2.3448324863101675,0.30028410883063344,0.6317004794092801,0.031905548727021206,500,107704,False,Maximum number of iterations has been exceeded.
1001,1101,11.585562472833296,48.988889999524595,14.39300218089711,2.236308825118794,0.291598072180752,0.6274458295479111,0.03304912691387946,500,105799,False,Maximum number of iterations has been exceeded.
1002,1102,11.549909898777358,45.716230378681175,14.256847998328533,2.7476314597166116,0.3049945785576413,0.6051056841974438,0.03530250339297233,500,106771,False,Maximum number of iterations has been exceeded.
1003,1103,11.99075696982905,51.104394174208586,12.739249337390024,2.768236496556227,0.35385274790066223,0.5723608840282379,0.035104166492930605,500,106124,False,Maximum number of iterations has been exceeded.
1004,1104,11.434859112409967,48.30977679065808,14.836532964761915,2.2633194813597513,0.28042217355686405,0.6541857622676508,0.032453658607742165,500,104809,False,Maximum number of iterations has been exceeded.
1005,1105,11.727060647901784,51.566591129206586,14.254038647196783,2.137654309095435,0.30372885562805657,0.6325437084093857,0.0342601130940127,500,106019,False,Maximum number of iterations has been exceeded.
1006,1106,11.621374922078768,52.5117513666286,14.223747577160784,1.9341718994754764,0.2844368092178199,0.6663990102706441,0.0327880625007123,500,106130,False,Maximum number of iterations has been exceeded.
1007,1107,11.549687744629523,46.96539354056047,14.285269973585411,2.390495390537911,0.288913661004821,0.6275637065939891,0.03297267155485134,500,104759,False,Maximum number of iterations has been exceeded.
1008,1108,11.657992514608658,48.3027359251889,14.027174161015697,2.485156012902575,0.30822138048917236,0.611207189552639,0.03256837716687802,500,105115,False,Maximum number of iterations has been exceeded.
1009,1109,11.33216280304202,46.43435211293394,16.550712613970724,2.0521284602515983,0.2448953299779696,0.6748320764449469,0.03309142444611983,500,105125,False,Maximum number of iterations has been exceeded.
1010,1110,11.543249066793816,48.17880859828182,14.629360828579486,2.2816585793510136,0.28783523485530016,0.6467325464477838,0.0319550765755502,500,106583,False,Maximum number of iterations has been exceeded.
1011,1111,11.550005328055803,48.128796762733224,14.519569910933425,2.2510958409557134,0.28512454200799453,0.6368847776606723,0.0319186844529816,500,107062,False,Maximum number of iterations has been exceeded.
1012,1112,11.683643237018217,49.17987283964387,14.498532040707897,2.128947886705113,0.2833763020746384,0.6504388301759086,0.03303565702771401,500,105122,False,Maximum number of iterations has been exceeded.
1013,1113,11.623373119833794,50.39945552463608,14.152465453872576,2.318269419806498,0.3066777143462031,0.631789340947989,0.03209419641133084,500,105616,False,Maximum number of iterations has been exceeded.
1014,1114,11.538981737619899,50.882512988241146,14.14505126210965,2.26343367317671,0.3025821794372493,0.6366532114375242,0.033316663028972966,500,104584,False,Maximum number of iterations has been exceeded.
1015,1115,11.718099088530018,50.92704344292015,13.621671063158143,2.1566400508977175,0.3025557628103488,0.6351852251523987,0.03287094716503915,500,107248,False,Maximum number of iterations has been exceeded.
1016,1116,11.643414090037496,49.260935403271276,14.320788336264673,2.2990967736406382,0.2974141898047536,0.6241030238376837,0.03293581634127791,500,105356,False,Maximum number of iterations has been exceeded.
1017,1117,11.766227432511304,49.28391494326394,13.61002002559949,2.6619303016602665,0.32597363143471175,0.5935666739755845,0.03393997197096423,500,104910,False,Maximum number of iterations has been exceeded.
1018,1118,11.851251378018976,52.5424912996819,13.279214658021214,2.3135638646255536,0.3257976353300811,0.6165817004242701,0.033817789965115176,500,105924,False,Maximum number of iterations has been exceeded.
1019,1119,11.572195636681226,50.901469229287045,14.621033521042545,1.944900859485717,0.2712260864215912,0.6709090663635552,0.03232404232962628,500,105099,False,Maximum number of iterations has been exceeded.
1020,1120,11.759024671686511,51.56637589106795,13.547916875212099,2.1237153431455518,0.2990114216587756,0.643625776014257,0.033493331196182384,500,105589,False,Maximum number of iterations has been exceeded.
1021,1121,11.438478983476372,50.07988294518835,15.267242367367189,2.0423706594674407,0.26681746756151803,0.6788992692447439,0.033108367659155105,500,104800,False,Maximum number of iterations has been exceeded.
1022,1122,11.555292822362723,49.50208384398953,14.728900080321587,2.1539090380614248,0.28488486594091667,0.6540753750434124,0.03130934484339034,500,105423,False,Maximum number of iterations has been exceeded.
1023,1123,11.420211569942179,47.55144132472664,14.466806074202202,2.4494159844961096,0.29607261396797435,0.628784560974229,0.03397791136397572,500,103569,False,Maximum number of iterations has been exceeded.
1024,1124,11.602268169835618,47.996195314889036,14.327193517750528,2.689943050843933,0.31692103744791156,0.596601926584807,0.03436989885714873,500,108502,False,Maximum number of iterations has been exceeded.
