run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,J_m
65,165,11.618836970283738,48.748879307113825,14.18413130691695,2.520613711426499,0.31493980889880635,0.6054434045586844,0.033298810960312085
66,166,11.556274777038844,49.85190684382799,14.43728918475258,2.455251260406744,0.30796796059213183,0.6256454541501205,0.03359396131665879
67,167,11.550446457450882,50.147291396984386,15.027801567790384,1.9814446573629851,0.27068141414593194,0.6783112758366412,0.03155364837079356
68,168,11.486942819724678,48.464734117330835,14.572841726756497,2.2525865356461736,0.2896097815465748,0.6421124278098854,0.03228615529148581
69,169,11.688067180645163,50.180208464766395,14.061179512536857,2.0804212292391604,0.28912691423646963,0.6465297730249137,0.03245916084574722
70,170,11.441978008184812,46.20502984382842,14.853491823043171,2.3606408837866795,0.2783591649878019,0.6431857016972786,0.03268137435813997
71,171,11.866637693146686,50.26689803394658,13.240994745801768,2.6963833421846886,0.341224719333551,0.5774038953318354,0.034528808227895336
72,172,11.656722590264838,49.619800186450384,14.111169756135595,2.416012631856592,0.31390633540536206,0.6164497165482152,0.03299919998592837
73,173,11.573015264050298,50.5935961721189,14.449275421108727,2.153103061656701,0.28968955033966004,0.6468454024697318,0.03193722994242294
74,174,11.658078438058691,51.67763981283633,14.121500329008903,2.010563255567792,0.29028316540511745,0.6444833077781552,0.033712665716323774
75,175,11.581726423266304,51.406830200583556,14.525406825797617,1.9582522232125932,0.2733676981895937,0.6838116969554968,0.03311008738469164
76,176,11.707279991009305,48.8533627347024,13.617083226705432,2.3979286934019726,0.3084596853917715,0.6160465131039614,0.03267336103789228
77,177,11.56043190374444,49.61150914588571,15.279213805481696,1.9404028166926572,0.2626475649121227,0.6709909594353283,0.032100568500936115
78,178,11.57645369904623,48.36300114004146,13.801685559918845,2.6163846676727545,0.3145212963039165,0.6086656097170036,0.03395424076239049
79,179,11.590859112485425,52.98281907516799,14.459170074545979,1.9104950410600665,0.27792180284247703,0.6828819157918958,0.033249802843891764
80,180,11.52468486360138,50.19647367526175,14.934821398735416,2.0047433711354685,0.27825903358218257,0.6675057848985757,0.03264759783361846
81,181,11.703818185255113,51.99100257504817,13.738252406907527,2.213759547294064,0.3049162000253105,0.6354576477417377,0.03357582848114262
82,182,11.647486139914022,48.84290610591309,13.777165828308004,2.566636124081043,0.31936702761765867,0.6093787626948366,0.0329057000147894
83,183,11.589909650113452,50.19517945782463,14.055661962804558,2.3579153760721994,0.30712863243619,0.6326007691730828,0.03244811283879024
84,184,11.512729739046737,48.39042376562503,15.200399128903932,2.0686624251361323,0.2683024116835636,0.6704036038192486,0.031386412809645804
85,185,11.672561410877048,50.3402457182426,14.031582945742615,2.1914076268322518,0.29879596600214636,0.6381670774342011,0.0318751037281187
86,186,11.605835010046789,48.28036944966598,14.39761437274383,2.3301645640933053,0.2963993414205079,0.6352939330427468,0.032479581790215935
87,187,11.762297400345766,50.67184493292964,14.077564599563537,2.0665892286235206,0.29224839599481434,0.6375057215127524,0.03420989325026317
88,188,11.473395931445086,49.103228036287206,14.9217506652492,2.172518862185086,0.2801680581247501,0.653108324084918,0.03148555499554646
89,189,11.465096252911295,50.026406907603146,15.746960217859023,1.8983230141527194,0.2586959380026426,0.6866093201007337,0.031351548655327244
90,190,11.61769485894514,48.779470807914464,14.734374178192468,2.074985748489002,0.27232915807319574,0.651191662376403,0.033499403800281304
91,191,11.648237591118228,49.47324774098242,13.784051985694102,2.3289549825673674,0.3063339171460714,0.6165557716010598,0.03297479778815317
92,192,11.69467926936418,49.08132911360967,13.69071174525828,2.3982401147025847,0.3081097384253657,0.6097897381955013,0.033383603443819986
93,193,11.511212151290252,47.112202113496146,15.139553603020172,2.1276335358405944,0.2678421710416531,0.6555957376017092,0.03187774034682442
94,194,11.827807983447464,51.53443833198902,13.404656656234652,2.3276881277942962,0.3222877290395357,0.615381421475832,0.03356249934181835
95,195,11.369086004845911,48.41450802782908,17.30923428441283,1.828221280811949,0.23064971657984978,0.7176753970253047,0.032695461154145816
96,196,11.869097009876175,52.064110985432386,13.291890256389348,2.5311622708910484,0.33943682782124346,0.6030972405838355,0.03477821022204297
97,197,11.490801346238278,49.393359183533995,15.310948804956077,1.9713677194251353,0.2613246385077086,0.6834755027938458,0.031247246227198305
98,198,11.602493504545137,47.53662577861927,13.67811084292762,2.5102576239373455,0.3095647864965103,0.6155032164591955,0.034119187667652796
99,199,11.602977910801435,49.20605657379904,14.780032071032672,2.17292706518106,0.2848328354492406,0.6443890335528738,0.032120807947954876
100,200,11.384852453666511,46.69606789516952,16.058995657769955,1.9587322805028045,0.2418842789492649,0.6934140191960231,0.032424983501516624
101,201,11.574820205492625,47.84457780998663,14.422365489719418,2.3152677483471855,0.29208492158858185,0.6278462476106761,0.032105855694747894
102,202,11.457602552332752,48.734380746676614,15.836106464022624,2.0190992599774766,0.2663610109431604,0.6714105300954304,0.032554034232661164
103,203,11.578259282704078,48.921084367313426,13.99691758890378,2.5860342285893054,0.3166440480304805,0.6171963671078359,0.03376239835669934
104,204,11.689577534293964,50.860360353857374,13.88629701138137,2.275985426155156,0.30558975664930466,0.6290944928191203,0.03238682863672923
105,205,11.574258977197076,47.87180066100268,14.841162757675676,2.3081242138777824,0.2872657414388848,0.6296521224666356,0.03324674319159383
106,206,11.55702826358127,49.20480173936498,14.454348038798999,2.19854827992728,0.2913506396604879,0.6407468219488595,0.03189869320140183
107,207,11.46573313009316,50.28503447043113,15.16524633940611,2.0435772894190336,0.2779526614629855,0.6685711222768895,0.03220619794278526
108,208,11.599729193337012,50.30224380529974,13.854734540297965,2.457972193966036,0.3150352239493472,0.6222080968998319,0.03343053389178622
109,209,11.395894128884233,45.152393900328896,15.07734419036348,2.327075461212903,0.2689276826276623,0.6522648658482622,0.033862274980736816
110,210,11.360139377303952,47.23262018935602,16.718016254018423,1.8469318896377374,0.23400829405580026,0.7034585707754619,0.0333921422488699
111,211,11.506461506671453,50.161368307218886,15.621841079083865,1.946170144858204,0.2599613106451069,0.6898045088761785,0.032363044875250796
112,212,11.465123061301078,50.54765548973705,15.290497357483874,2.095690746028332,0.2831511771567895,0.6615230873272016,0.032981100040790925
113,213,11.707087592630344,50.70335486385024,13.881964575084353,2.2120064114448574,0.30275298456410016,0.6318485334624014,0.0321736043485324
114,214,11.492431860946901,49.49632804256025,14.687242573605442,2.298473239860133,0.2969238561972543,0.6380044330393839,0.032626231044734125
115,215,11.666430125435703,50.292164733498716,13.889499633240202,2.4648131595897667,0.3218883569997504,0.6197827853818194,0.03431204322460998
116,216,11.851475923367023,51.2109203935437,12.965701489136848,2.5042867985755137,0.32935130458184736,0.6103486711835073,0.03482126930768719
117,217,11.723754411680968,51.963414646860386,13.360969381227937,2.215467177119713,0.3152576880551038,0.6215669582691253,0.03446573264087501
118,218,11.751611511080228,50.40504771208274,13.30734482223611,2.4168561602677663,0.3239442373722323,0.6062560669955921,0.033727124065102976
119,219,11.780236871605005,50.342574577916096,13.599407476869938,2.5151402672732743,0.3244965500985288,0.6097738696171959,0.03327238991239702
120,220,11.428605409858935,45.16566564024605,15.650329535735406,2.3010924092639335,0.26802979526313625,0.6451187657278054,0.03378239790676497
121,221,11.643732182957603,48.06492722338074,14.376257752670863,2.283174308885158,0.2933322284554459,0.6333705925979063,0.03288147110904548
122,222,11.62090598885527,51.52809789175862,13.974327826466592,2.2128592106101905,0.30240855377132375,0.6452867854028786,0.03259898495601308
123,223,11.67645405978503,48.43233985629725,13.656599902857263,2.4202548421620627,0.3095623333450907,0.6166948000857778,0.03301612838010959
124,224,11.545435247257736,51.274074512383294,15.331898285803803,2.0490360252373208,0.2799602845194771,0.6670377135638845,0.03341567201694539
125,225,11.406597497457899,48.17994435921673,15.39301926722872,2.0385531996932613,0.2602073463056054,0.6728976107703663,0.03159879005059785
126,226,11.503629338324306,48.59992680119912,14.626917509901492,2.3796133487298476,0.2960614782760832,0.6360644077896824,0.03220219867647129
127,227,11.591293900537234,49.148201148188576,14.10935053697474,2.3389602380821586,0.3001779589629811,0.6251613668903244,0.03209259256760905
128,228,11.721450715682998,50.5119051587389,13.5413266915171,2.363984210098529,0.31208021119357404,0.6298232795056196,0.033183753937469786
