run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,best_J,nit,nfev,success,message
833,933,11.656394570453443,49.346813932757165,14.112907741952004,2.4507413653637045,0.31498837085033843,0.6138126541600023,0.03312777428147693,500,104329,False,Maximum number of iterations has been exceeded.
834,934,11.744970760506362,48.847535107055236,13.962363905091216,2.3311965115636823,0.3019082815312991,0.6223458110783038,0.033687337016246544,500,106055,False,Maximum number of iterations has been exceeded.
835,935,11.715862865282492,49.437306603148045,14.305113564180704,2.135099083861107,0.2933107304384081,0.6384666718591759,0.03438785221616746,500,107875,False,Maximum number of iterations has been exceeded.
836,936,11.779317044467533,50.76302781101608,13.214481529726344,2.4458489017128358,0.32258117530847064,0.6106955543873996,0.033329960230583607,500,106739,False,Maximum number of iterations has been exceeded.
837,937,11.396263314114918,49.39932982310139,15.02301255165509,2.1267692187202734,0.2760159004658016,0.667320432666226,0.032587811606796836,500,104400,False,Maximum number of iterations has been exceeded.
838,938,11.62751488367141,49.72817356782376,14.172090415561328,2.2761330607928336,0.30253199860612423,0.6379607152509511,0.032680186944203396,500,107367,False,Maximum number of iterations has been exceeded.
839,939,11.53720256374806,48.49025993213449,14.316857043511583,2.4054486777634985,0.29709593736553364,0.6302896725854035,0.032394498846358685,500,107394,False,Maximum number of iterations has been exceeded.
840,940,11.558217976566596,50.80705877632557,14.297468972358661,2.2284428610566884,0.2996039388885601,0.6344794028434393,0.03287855547075005,500,105166,False,Maximum number of iterations has been exceeded.
841,941,11.62949857795369,49.428420981792094,14.059013547008114,2.1690446786060384,0.28872394539079477,0.6456083048235869,0.03193570489658217,500,106213,False,Maximum number of iterations has been exceeded.
842,942,11.546763241417935,49.449136191153485,15.227475834127738,2.0190002967279668,0.271344125469277,0.6661226196673896,0.031414079925172256,500,104061,False,Maximum number of iterations has been exceeded.
843,943,11.7474170463836,50.76609823889466,13.301913811426616,2.5072140553925983,0.32727923170932144,0.6074725040850293,0.033233733169239554,500,105252,False,Maximum number of iterations has been exceeded.
844,944,11.80460514594131,51.15242975107317,13.336451523865119,2.650123627096228,0.3417528726386708,0.5848869943997763,0.03474386585587609,500,107338,False,Maximum number of iterations has been exceeded.
845,945,11.562556474304323,48.46129004280586,14.395637935510305,2.470880803195481,0.3056637215784754,0.6180679322884318,0.03243648585238351,500,104084,False,Maximum number of iterations has been exceeded.
846,946,11.573453759063657,47.02337590755285,14.041196491401692,2.6057989816900147,0.3068833388873022,0.6155502628907606,0.033508632465205496,500,105044,False,Maximum number of iterations has been exceeded.
847,947,11.602245093433986,49.89469610500749,14.698237603818724,2.3994093711527675,0.30787542818504776,0.6223258532503917,0.03424259994710133,500,105903,False,Maximum number of iterations has been exceeded.
848,948,11.572945082667172,48.010960007956825,14.528241214307416,2.2292668568332523,0.28811381152039367,0.6393133364936618,0.032398346512594,500,106358,False,Maximum number of iterations has been exceeded.
849,949,11.510485682451538,49.39249105949557,14.411416303346567,2.1973766696117494,0.2894617826297337,0.6365620173011571,0.03307334087596258,500,109158,False,Maximum number of iterations has been exceeded.
850,950,11.707454845145406,48.937145875596315,13.876840125249375,2.570740729147161,0.3211819634494032,0.6076802244537063,0.0333816699262198,500,105561,False,Maximum number of iterations has been exceeded.
851,951,11.44593981387538,48.58906261796935,15.687037759067612,2.1424078139523743,0.2738936359326486,0.657220635678922,0.03242427670631035,500,104337,False,Maximum number of iterations has been exceeded.
852,952,11.520780703495415,49.06545565497862,14.393343120958832,2.3509400736038053,0.30169006906015544,0.6243636117770449,0.03300623254645963,500,104854,False,Maximum number of iterations has been exceeded.
853,953,11.430077553674558,46.02097275609597,15.27020559862191,2.313915609018352,0.2742483174726828,0.6457383370732813,0.03248539342502616,500,106247,False,Maximum number of iterations has been exceeded.
854,954,11.689558304427916,53.11043832833167,14.043897251092341,2.127253900015983,0.30442140800898876,0.6433234206075105,0.033325209475250396,500,104476,False,Maximum number of iterations has been exceeded.
855,955,11.554079817975143,48.269687253835414,14.723709868011879,2.119767624419705,0.2739852104948497,0.6618110330095929,0.031655138549018746,500,106294,False,Maximum number of iterations has been exceeded.
856,956,11.661057764846571,49.14608221278651,13.729589615436748,2.754832040390479,0.3307320548408772,0.5964033983134871,0.03423053564254901,500,106272,False,Maximum number of iterations has been exceeded.
857,957,11.582670943241258,48.46426791006782,14.53411057584822,2.4408881126985413,0.3046140961844573,0.6102008933101131,0.033875411049094785,500,106502,False,Maximum number of iterations has been exceeded.
858,958,11.395639325159642,48.586627931316364,14.762040294924468,2.186273264045539,0.2735720637026521,0.662088605630865,0.03400495554568345,500,103370,False,Maximum number of iterations has been exceeded.
859,959,11.651207777562526,49.17836869090017,13.994495690736407,2.5616655518414326,0.31922266770075836,0.6125553027344462,0.0330976782089248,500,109391,False,Maximum number of iterations has been exceeded.
860,960,11.525111147720203,49.68995153415244,14.36357834904496,2.3422160520227457,0.3011844519246101,0.6339216968813359,0.03243124814866971,500,106431,False,Maximum number of iterations has been exceeded.
861,961,11.344390299174865,46.753198972948596,15.786177564771481,2.165027395795441,0.26154409087775105,0.657121018977318,0.032817192288960316,500,103662,False,Maximum number of iterations has been exceeded.
862,962,11.534591186978275,47.28176514422135,15.484380504036626,2.0381241625582405,0.26082355702380333,0.6711006335717478,0.03262321489273179,500,106950,False,Maximum number of iterations has been exceeded.
863,963,11.48026492314191,48.938453038693076,16.34105721633908,1.8230044867107544,0.24146075287539553,0.7012432073142889,0.03188469189183888,500,106820,False,Maximum number of iterations has been exceeded.
864,964,11.471884750900532,48.908098757675184,14.528661954286367,2.2399972720319425,0.29283735321452564,0.640084953065537,0.033656949126114555,500,107730,False,Maximum number of iterations has been exceeded.
