run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,J_m
769,869,11.592358814043138,48.11806997820575,13.997597347948702,2.4887633311964983,0.30735289972447943,0.6136041483411294,0.03241881470952464
770,870,11.719131152778363,49.48181194147048,13.689285938563014,2.5648264477785574,0.3201105667981758,0.6093999065026293,0.03301888979339305
771,871,11.654648368715439,47.89127006572482,13.698872688262613,2.680845385096003,0.319760394353338,0.5924410621401368,0.03378538296658713
772,872,11.445981829239852,48.439248172271704,15.054902838624882,2.1376589480053845,0.2748297011325444,0.6568945781979132,0.0313924097736685
773,873,11.63294491617716,49.66936402923784,14.19299316823838,2.0999005263188444,0.28314957874588964,0.6636526196779771,0.03294838472175813
774,874,11.52484407456869,48.36843181729867,14.65120269322544,2.2544279099743747,0.28848626349876905,0.6425398681284008,0.03159079285778404
775,875,11.566801483556883,48.17413377769269,14.139367075980068,2.557927395606306,0.3102285459789852,0.6203201577864517,0.033185859625861076
776,876,11.704432605501033,48.33158629475528,13.592907543289886,2.783749290155427,0.33213907754479066,0.5859742743014253,0.03384802076307867
777,877,11.455064715353902,47.54532748052968,14.66337677282165,2.3629366088144117,0.287297530204254,0.6460328327129882,0.032767886944564936
778,878,11.552530549242906,47.99479484588482,15.040917983353564,2.2049360638215063,0.27843372702426494,0.6425027967825396,0.03257838222476801
779,879,11.458509993873125,47.80476476200064,14.880619985654484,2.4281832343186878,0.29815756071228716,0.6256304079718198,0.033747469410473685
780,880,11.442686424395141,48.29316347420132,14.497518574890464,2.4765834928020354,0.2985977681190946,0.6363536996001236,0.03440506840454086
781,881,11.548917993445833,47.61974135878822,14.274648582544582,2.2755217719708973,0.28792660179588714,0.6418497394026,0.032528492170238434
782,882,11.677346748934728,50.04704221922084,13.929086062684217,2.3313531351223737,0.3062636372358386,0.6242197781322085,0.03208518471526492
783,883,11.63557516993609,47.9144574427982,15.316992571030424,1.8540969296278078,0.2453796837986294,0.687605965689928,0.035075221880102286
784,884,11.680740566096404,49.41564495090602,14.170952835077198,2.380158297988647,0.3042574175568321,0.6229853249976233,0.03292891152931621
785,885,11.296843265314536,47.955745546397985,15.918376157036914,2.1153608649114624,0.26227670691137345,0.6784395279263475,0.03298108678310956
786,886,11.556619223429482,48.055843159529466,16.205580195299195,1.827730019657377,0.23780713904040834,0.7022260808850027,0.03349081085197211
787,887,11.616661566603998,52.92227840451686,14.049480274481553,2.2591906086200773,0.3132632139294322,0.6380304120615042,0.034654475353290005
788,888,11.749487117088584,50.37431528750497,13.476240238184664,2.330737066286048,0.3138669797865049,0.6167007266429573,0.032730558237945476
789,889,11.557750358705299,47.403066793548746,14.758817590422666,2.6480688878803633,0.3082804022509183,0.6129613055246437,0.03502777220908897
790,890,11.444189970514152,47.73903530475751,14.745441766980798,2.202501077348334,0.27980918640539554,0.6569262128393087,0.033196824403003554
791,891,11.550167564583386,47.52583230864652,15.031475825754589,2.1733550828458057,0.27181231914609005,0.6531546393933401,0.03225517011704762
792,892,11.471628765105876,48.11701577021486,14.480120581047306,2.3649015384235774,0.2929524432779866,0.645413675493383,0.03334405673214859
793,893,11.567909917944874,50.182950534713335,14.379371406383797,2.1675102916135316,0.29037976193661574,0.6456859549686107,0.031546704470858423
794,894,11.616300954153786,49.36393626982476,13.919749881971558,2.437378861973066,0.307776702308776,0.6248087187635744,0.03245465344935166
795,895,11.639922625385914,48.818153668178454,14.458138160432362,2.4387557921988012,0.30615894913937775,0.6271543367941732,0.03385539753027257
796,896,11.798869942946823,49.48127367245337,13.464176059531901,2.642505746492077,0.3314063588743409,0.5996971013077057,0.033964764501571425
797,897,11.757163732664623,52.190986715182845,13.29953252986782,2.463615029333443,0.32971513831660926,0.6100456487757329,0.03426434834255762
798,898,11.486487709541365,48.692394912721,15.732195970770462,1.997429686252076,0.2578146376657865,0.688520429446658,0.032263000987481354
799,899,11.402160051681093,46.876723258058135,15.727534085263738,2.127327608068292,0.2639572078316774,0.6660594547335881,0.0322523898036803
800,900,11.595361675508517,52.39117858049422,14.466078558314255,2.093066948295178,0.2950852435344181,0.6491827778778996,0.033055373958270434
801,901,11.734363380569135,50.15443056585777,13.54977297984603,2.2725358641149462,0.3078850562428572,0.6278051578995673,0.0327333941725182
802,902,11.709838628869687,48.018605799547146,13.809205894281334,2.4831067860784657,0.31158810716976537,0.60343199545855,0.03355027772488748
803,903,11.698783979252976,48.13774270678461,13.867191134243246,2.5040933822681417,0.3123850314630988,0.6057390266167268,0.03306324439847203
804,904,11.623455647407873,48.891160167865905,14.073738166351124,2.1510534692731405,0.28648938916770933,0.6505643621141796,0.03263575145459305
805,905,11.651372674783318,49.833523244735325,13.74402224985069,2.629344172246192,0.32464042505275853,0.6017733572466123,0.03400445461036924
806,906,11.802990209921408,49.95841026643703,13.170012225730224,2.613857107097182,0.3303012498191186,0.5999092916168182,0.03361131923351509
807,907,11.653221631184287,50.02462426593574,13.659808079896255,2.3321260571164046,0.30430092858921587,0.629889197346389,0.03302552792341328
808,908,11.603541508206952,48.7540873294559,14.120037150461384,2.683624094540132,0.3209267050432457,0.6037468694297053,0.03389209389420296
809,909,11.697665286796692,51.80727419120521,14.157308904668295,2.157708412561572,0.29933955431711157,0.6454571804902747,0.03285789500948185
810,910,11.625569195368342,49.60706512570482,14.084992006361265,2.2156372183445328,0.2906379431333822,0.6384178272374801,0.032729980855824584
811,911,11.716627373393738,49.79933516213444,13.846955160918185,2.351257200825767,0.31036916504120055,0.6159799782518527,0.03253861616917658
812,912,11.596558795109928,49.36364354215654,14.053917818170017,2.167386062003132,0.28956697528114494,0.6410369743772234,0.03227671259252161
813,913,11.698836114738238,47.696499761852,13.740570383524116,2.431269726589548,0.30858831321028796,0.6038694970944859,0.03456741646227772
814,914,11.526003495766805,48.347060995276735,14.94427898194721,2.34240275897686,0.2894532701104941,0.6416206845407625,0.03278683582507897
815,915,11.742968240126658,50.276001944204154,13.646780374222956,2.2840921659747018,0.30184577370702836,0.628978822103656,0.03437844173302958
816,916,11.738638614766735,50.47962273376288,13.347331403652966,2.3426410735768215,0.3157986251772751,0.614857288943687,0.03312411820386386
817,917,11.638930516910062,50.264474295373404,14.102338592292881,2.1781262075485017,0.2960525955927399,0.6330103271724181,0.032393913424642436
818,918,11.595798283912885,48.98791789900045,14.32564922440882,2.357260907209973,0.29841211752479685,0.6370843713145047,0.032242072491136774
819,919,11.487583397213431,49.76424714530439,14.506136181545916,2.1786095609917986,0.2854892276173694,0.6515433655138906,0.032238702090283865
820,920,11.738467578682016,49.64515502474062,13.647476328166757,2.5482602119220985,0.32512284258406576,0.6008796977131333,0.032932556126342216
821,921,11.619783267418953,48.38697966442976,14.512421613695544,2.2572254114220485,0.2892895112537127,0.6460496364545213,0.03283451539041396
822,922,11.4514040891003,46.41558353889553,15.01148955465057,2.283994372939162,0.27523316876544923,0.6455472140935986,0.03206715901866616
823,923,11.515143019899291,50.656871762271926,15.239549679405496,2.0035733750818316,0.2685117239261537,0.6799231712964557,0.03279694613219686
824,924,11.784644454970685,49.767470174709345,13.367133795259228,2.6289678106742613,0.3273996987249464,0.5961132748834638,0.033823827624267985
