run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,J_m
321,421,11.635184257277547,48.033780704820316,14.000376409978276,2.496087891844521,0.3086673376359755,0.6159193844048799,0.032488652884878295
322,422,11.74173671377935,53.13907138312598,13.749892483714735,2.1191650349103597,0.305209805185515,0.6463091399469701,0.03340331413173272
323,423,11.749249112464568,49.83362342551899,13.65537580835298,2.5378451918881133,0.3261089436819056,0.6046437735819893,0.033254868718090184
324,424,11.52896134506853,47.38792490619258,15.112751162299794,2.181173769121038,0.27485960871482146,0.6491222111244336,0.031969782673467256
325,425,11.333307520902252,45.91531523301127,16.25473175188987,2.090914969180208,0.24688701381221367,0.686368870383211,0.03262369535945339
326,426,11.647363635702767,50.845378604603965,14.384155250069274,2.018514313778091,0.2858738831791421,0.6494767949284315,0.03260759671702432
327,427,11.760500080569539,49.981244071034,13.778637063425691,2.5847940500936595,0.32507378216223604,0.6016533321503003,0.03363138705356708
328,428,11.41292330791892,47.34276240183378,14.852074567363253,2.2343165097085667,0.27520745045333195,0.6554973424495083,0.03227922936503856
329,429,11.756731693763545,49.972378285659914,13.576647671853463,2.617194958811808,0.3340677601265024,0.5968775879678908,0.03427407173682601
330,430,11.566898386678279,52.33947643557463,14.897779901104368,1.8838042195159836,0.2761155620707028,0.6747013135795614,0.03252744361685035
331,431,11.663394070838766,50.67618534254902,14.03431198771055,2.2154777278323223,0.30086159827835723,0.6339541933054987,0.03191371832022143
332,432,11.517250637387633,48.51509474550703,15.058115737240872,2.243714473342923,0.2838831016500587,0.6466673702746693,0.0318805621262877
333,433,11.647278835652557,50.19578298255951,14.24513558075536,2.170492027281462,0.29393261573049523,0.647967939357216,0.03189907009884502
334,434,11.491614489995953,47.998671158427406,14.63648491343975,2.403213348056653,0.2929073944190468,0.6435173475593963,0.033250195344680586
335,435,11.552518241818593,47.96515021984152,14.190760940970172,2.3042568342146232,0.29174810500826603,0.635465429763172,0.032088021090538384
336,436,11.57621231141048,47.724477544239654,14.449271330954172,2.4539247480113673,0.2964134147558651,0.6283076873416759,0.03295178371013153
337,437,11.445005660686515,52.14651553237053,15.179461580869038,1.816075535179845,0.263730762280354,0.6906473337742415,0.03411408134018076
338,438,11.4297568654382,48.066053743704416,15.24163722896666,2.162370830929344,0.27418267814822395,0.6597523174842673,0.03148784989491392
339,439,11.592499749359671,48.28122664482652,14.02808649946026,2.397856583927716,0.30017237001853797,0.6339211090722368,0.03272418980674297
340,440,11.43530213428366,48.12328851794375,15.330364539620916,2.0317211434802047,0.2547312488173489,0.6796644156306163,0.033124723271420964
341,441,11.755449596052717,51.24006971067584,13.474827402393007,2.3633161278379404,0.31763863828983097,0.6198396333456838,0.032795813963413335
342,442,11.810829044714374,50.91593626780171,13.47710298846162,2.3733034434760505,0.32161284343684104,0.6103491116864321,0.03330587459069824
343,443,11.639652312083484,48.89583801617948,13.966460886000682,2.191801694181084,0.29327474922525326,0.6329742101250525,0.03305118859982833
344,444,11.820453508573799,51.0080291429244,13.090664234068264,2.4767858567681493,0.32790283367511824,0.5993261471395168,0.03400954710266095
345,445,11.606966580355675,47.64332712170962,14.117735423325595,2.2633337858343907,0.28634453528358483,0.6391969609527083,0.0326680330312254
346,446,11.4842805729606,48.16970321307806,14.738153122608862,2.323152632087762,0.2930699946866119,0.634786438092194,0.03249238020975316
