run_idx,seed,best_MRT1,best_MRT2,best_Pe1,best_Pe2,best_fr1,best_fr2,J_m
705,805,11.532273319744057,49.5951756660522,14.359340104004872,2.2197100348835903,0.29150414443758976,0.6541260415361593,0.03250543976649083
706,806,11.579311887232429,48.19135307038917,14.62490972933707,2.230610029972663,0.28716321243769677,0.6416920086768444,0.031920613587370306
707,807,11.633849420745076,48.054295728411006,13.98993439541116,2.4109719048744402,0.30447903267573134,0.6141321194799767,0.03269748359149786
708,808,11.514119980879908,47.99869636728337,14.344662072851591,2.239877885026992,0.28338190372461364,0.6450731783942033,0.032104606093005826
709,809,11.364289387113072,46.703393090955544,15.486396182351529,2.1485954144291206,0.26246339076598935,0.668562716035668,0.03218446975017509
710,810,11.498610350751466,47.56557676098018,14.363846215732405,2.3945946616407454,0.291055490987707,0.6405283615861758,0.032921445349100374
711,811,11.747181700174988,50.223909804523295,13.383488049565464,2.5392236347610613,0.3294740040815568,0.6070390105313539,0.03371323797217818
712,812,11.700592965693275,50.82777142813724,13.9110823213452,2.1723408938624225,0.296974093901307,0.6307016668183452,0.03386089539465815
713,813,11.60317416358745,50.995175926618515,15.111421927649195,1.8436007116761708,0.26687501303585404,0.677190845277959,0.03300089494397207
714,814,11.47825926849043,49.40589916785483,14.839868195265632,2.250543237032346,0.2916828284242214,0.648135778043867,0.0325180305348357
715,815,11.63885529637728,50.18138214504647,13.659321327837613,2.4315498040298316,0.31933642550864855,0.61220725585746,0.033756266977996496
716,816,11.571795024527187,48.15016538061117,14.3624655364898,2.223343214449084,0.28789322503936327,0.6414327138220394,0.03211298684661604
717,817,11.440677429478733,45.52655382766034,15.703841383446608,2.1770861458869213,0.2575311013605415,0.6705787213374114,0.03369404507703879
718,818,11.65306389259107,49.81047199187209,13.997408001923477,2.5446636224281534,0.3242098764028811,0.5991187662466883,0.03438720428022116
719,819,11.62314590393849,50.99707354669626,13.92014604594189,2.4148734948184334,0.3191344192858869,0.619537367991378,0.033735278176297366
720,820,11.745382436742641,48.753904349382445,13.733455215052608,2.3826127044217564,0.3057876589816382,0.6214262216794817,0.033430476364325994
721,821,11.596425549640621,47.69688704730979,13.981130090642663,2.5487013389376436,0.30963847388482907,0.6121038555929166,0.03268567155256042
722,822,11.400723112130407,46.98907780870812,14.80578854432282,2.3411731816450185,0.281729676535017,0.6373114609225827,0.033142052669146715
723,823,11.784021999181597,50.33459483132499,13.764989467971613,2.3826629799028893,0.31158525347137134,0.6115272639363147,0.0349533914084
724,824,11.63730831239748,49.73314075533378,14.987475835723068,1.935913244363654,0.26458618374454806,0.6774600663370597,0.032560036062829686
725,825,11.619199146587011,48.613782906779996,14.248678836127368,2.354728942452155,0.2983136167957608,0.6351856051122666,0.032297204096512114
726,826,11.642364344423854,51.419006727389444,14.577499626217726,2.0522075780621734,0.29009031387574924,0.6504330942759505,0.032467020407266844
727,827,11.822858416002965,49.66973124395994,13.176732452067426,2.626179353927906,0.33349211032206094,0.5904414976418371,0.03353221887190132
728,828,11.54557258953416,50.15706947691122,14.585810362336016,2.454723330235627,0.31075944481747486,0.6245336990786851,0.034398756632652426
729,829,11.722629931865825,48.43816424700328,13.738112104897635,2.631423429592992,0.32153395477115093,0.6042123080236783,0.033447734984551836
730,830,11.461082244503235,47.771030029918826,14.638190778014351,2.255164145354314,0.28268767870898,0.6404285221382282,0.0322847508087719
731,831,11.640230460101531,49.476850619340496,13.518183314841856,2.3664924178059046,0.3057558635642615,0.6336986747303411,0.03387838184335763
732,832,11.564469189282772,50.23700800668441,14.69093325524447,2.2571193769481077,0.2963072829339338,0.6469604479237532,0.03268731854691674
733,833,11.474245647531706,50.87232932705651,14.791580902960508,2.1373843466154057,0.29026840462359077,0.6483108349975757,0.033455540749171786
734,834,11.670555543242433,50.2283758654405,13.801662805237793,2.218496522774821,0.296414049275983,0.6461633544581868,0.032908432383080076
735,835,11.497291284315693,50.009031118516205,15.174067156510079,2.130464717144811,0.2849518136225552,0.6601249942365035,0.0329010768959962
736,836,11.499249347569364,47.860753756478914,15.10374430207879,2.086970697058536,0.2718270487020078,0.6495556609166898,0.033004517522854784
737,837,11.588795087228917,47.91412593407956,14.50202033970087,2.3640599288700095,0.29469103335998276,0.6278327194749254,0.032127010237632106
738,838,11.51442652072367,50.60196190107747,15.133411670617184,1.9888708621298399,0.2703211444242468,0.6766172873434034,0.031507309695274946
739,839,11.797353319778043,50.99876615961418,13.494926418218292,2.5221421249440503,0.33078582567106707,0.6016115978728154,0.03333987106056004
740,840,11.53694043786194,47.500673038100345,14.411001292290846,2.571053940487431,0.3035934123210123,0.6139142635295716,0.033246089976174745
741,841,11.418536423788865,47.063233508812175,15.192556102432297,2.1830677706680746,0.26582180542203526,0.6544651875169684,0.03270882980682209
742,842,11.614510199104984,49.70234984775462,14.056129522868256,2.391145454489589,0.3043772582032038,0.6330429970341562,0.032738506560314545
743,843,11.607252785553023,49.866413207389606,13.975936372443904,2.2879005341729375,0.29742168815590475,0.6389303193675199,0.0325659988501342
744,844,11.585783662094489,49.72508062546265,14.403134331744798,2.190029374393177,0.2892088807675977,0.6528052592822794,0.031684543287042774
745,845,11.692584582795867,50.9621234280345,13.529715794483051,2.447757847980718,0.3253654604272948,0.6106712949534627,0.03372372755622962
746,846,11.54611449412106,50.77985408392507,15.086298721538416,1.9887819126516746,0.27066819591755276,0.6729368358637264,0.032191906048713165
747,847,11.447469881049908,46.0449178711397,15.216255088570673,2.4194116636029044,0.286126048903232,0.6256304490746608,0.03408292118499009
748,848,11.418540857202114,49.9445903855021,14.80328269563875,2.199862843694415,0.2872915281948547,0.6566530808902926,0.0333743721448448
749,849,11.678113216332708,52.79466977436962,14.196732773072512,2.1042308613176353,0.3064124295875008,0.6443696580069551,0.03427695528922345
750,850,11.589894677102532,48.21338212801031,14.503351030790311,2.351307425000442,0.2956485085289865,0.6341419388297899,0.03222513072791775
751,851,11.672924025370506,49.58306517734698,13.571610382390967,2.6286845740936258,0.32756995739964395,0.6011221884822883,0.033527821068123874
752,852,11.484601330495948,46.59550665968285,15.119332890099916,2.244402570809509,0.27605229112414387,0.6486724841048139,0.03261832263897263
753,853,11.515299819792762,48.60956825220194,14.382760901432345,2.200523531864878,0.28252407832930176,0.654488820177362,0.032047125720634374
754,854,11.584148980285285,47.235856607130806,15.267091356360165,2.036296597100062,0.25827646633998946,0.6666328078058151,0.03326489253801555
755,855,11.451426468416436,47.76261285505056,15.407554734026265,2.1350573909868444,0.2675433135560598,0.6637454729534189,0.03119321241709395
756,856,11.600614451507745,48.40543303487289,14.391186287782595,2.2166821055400305,0.2911399958558506,0.6401426554164528,0.03288474426264071
757,857,11.660153665165772,51.759426784897144,14.321309355486516,2.1135811387464614,0.2987568780504693,0.6391829293680881,0.0329269800344584
758,858,11.750828530694655,50.35383177373908,13.658197235556647,2.4349099695375216,0.32279001653820955,0.612443857022111,0.033414586413052366
759,859,11.570262964864696,51.090467734761134,14.091332232203877,2.1934015846296475,0.2963620136252864,0.6428111066077729,0.03297852464894319
760,860,11.452787859113332,47.947128835426966,15.21064858698786,2.2037207832536545,0.2757201091739248,0.6408703851353154,0.033424671017459
761,861,11.553608595457384,51.29072008017205,15.216765577359304,1.897524518410009,0.26784908862099627,0.676514892299537,0.031910882495353614
762,862,11.585297352760445,48.33107289344261,14.18014947166705,2.548350615253714,0.3121571232157653,0.6115470123617066,0.03270941394481568
763,863,11.514206671442633,48.16669508206368,14.977054140502435,2.325650955919439,0.28842968364427746,0.6309818756055416,0.0329508632191348
764,864,11.721989193076244,50.57221133542446,13.634708898328903,2.3820355496759404,0.3140830765126557,0.6218620870320909,0.03249311163809429
765,865,11.452323665558886,46.09920784535185,15.249448756527705,2.400768467173325,0.27928196576101616,0.6364369137305357,0.03332477514032563
766,866,11.741419769114085,53.366273826418585,13.63665824448205,2.018869362851394,0.2977620268579586,0.6533058364021976,0.03385485086749061
767,867,11.521387702044539,49.28698739309685,15.13347557234995,2.2300431007494232,0.2885875808694556,0.6423782132407282,0.032737590463228244
